epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
90,2006.46,0.90017,0.68942,1.03749,0.49625,0.52557,0.28788,0.18829,0.94884,1.4213,0.70939,0.001189,0.001189,0.001189
91,2039.57,0.91164,0.97115,1.1315,0.42969,0.56667,0.28491,0.1955,0.96998,1.44575,0.71851,0.00109,0.00109,0.00109
92,2069.67,0.93616,0.83264,1.12834,0.4289,0.56667,0.27547,0.18501,0.94111,1.54433,0.71373,0.000991,0.000991,0.000991
93,2098.84,0.96871,0.84476,1.16243,0.43238,0.56667,0.28484,0.19662,0.95301,1.59565,0.71569,0.000892,0.000892,0.000892
94,2128.41,0.90929,0.84414,1.13337,0.50165,0.5034,0.29662,0.1891,0.93213,1.53137,0.71046,0.000793,0.000793,0.000793
95,2153.38,0.89786,0.82384,1.0793,0.48181,0.53333,0.29835,0.20298,0.9443,1.51121,0.71134,0.000694,0.000694,0.000694
96,2180.7,0.83573,0.789,1.03558,0.51694,0.53333,0.32306,0.21662,0.93839,1.44483,0.70809,0.000595,0.000595,0.000595
97,2206.03,0.86543,0.80177,1.10023,0.50545,0.53333,0.32309,0.21455,0.94267,1.42122,0.71191,0.000496,0.000496,0.000496
98,2234.61,0.77909,0.73019,1.01138,0.48749,0.53333,0.31466,0.21249,0.94104,1.39838,0.70949,0.000397,0.000397,0.000397
99,2270.41,0.87858,0.76414,1.02558,0.48547,0.53333,0.33142,0.22024,0.95416,1.42853,0.71219,0.000298,0.000298,0.000298
100,2299.45,0.83342,0.73712,1.05309,0.46025,0.53333,0.31263,0.21705,0.94501,1.39219,0.7132,0.000199,0.000199,0.000199
