epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
33,510.334,1.93914,1.81985,1.84088,0.04668,0.06667,0.0081,0.00239,3.21936,32.3771,3.41303,0.006832,0.006832,0.006832
34,530.185,1.99848,1.65975,1.77927,0.25917,0.33333,0.24244,0.05484,2.84045,70.2015,2.2307,0.006733,0.006733,0.006733
35,548.334,1.88695,1.60408,1.74406,0.07206,0.06667,0.04478,0.01278,3.35153,29.9883,3.11768,0.006634,0.006634,0.006634
36,568.939,1.71532,1.47139,1.65945,0.36186,0.13333,0.11489,0.02032,3.22342,13.7885,2.26451,0.006535,0.006535,0.006535
37,586.796,1.82053,1.4687,1.66032,0.30615,0.13333,0.11639,0.03292,2.61195,18.9654,1.71862,0.006436,0.006436,0.006436
38,603.876,1.78336,1.33451,1.59517,0.14755,0.1,0.04851,0.00753,2.10741,6.27472,1.25869,0.006337,0.006337,0.006337
39,620.168,1.82101,1.39383,1.67581,0.05094,0.06667,0.01488,0.00208,2.09986,7.83551,1.27158,0.006238,0.006238,0.006238
40,641.717,1.63189,1.26917,1.54415,0.17774,0.06667,0.04208,0.00604,2.28664,6.4362,1.31771,0.006139,0.006139,0.006139
41,665.437,1.64496,1.33741,1.59,0.35448,0.33333,0.18488,0.08103,1.4415,3.7091,0.95072,0.00604,0.00604,0.00604
42,690.332,1.67436,1.32931,1.57857,0.30911,0.2,0.12169,0.03279,1.93832,4.22714,1.11762,0.005941,0.005941,0.005941
43,712.466,1.60761,1.21237,1.44048,0.19218,0.06667,0.02278,0.00517,1.70009,4.8545,1.06165,0.005842,0.005842,0.005842
44,734.317,1.53937,1.30609,1.5044,0.21997,0.06667,0.05916,0.0088,1.92846,4.8156,1.13494,0.005743,0.005743,0.005743
45,755.694,1.59917,1.18741,1.51101,0.39523,0.2,0.13778,0.04124,1.70103,3.95879,1.07507,0.005644,0.005644,0.005644
46,782.999,1.55944,1.17097,1.48018,0.34263,0.16667,0.07082,0.0186,3.15562,8.96847,1.7191,0.005545,0.005545,0.005545
47,804.576,1.59992,1.18329,1.44081,0.23643,0.06667,0.02021,0.00319,2.04419,5.0724,1.24837,0.005446,0.005446,0.005446
48,828.608,1.48913,1.21377,1.44351,0.35906,0.33333,0.25393,0.11982,1.76605,3.66783,1.08234,0.005347,0.005347,0.005347
49,853.231,1.55334,1.20954,1.4733,0.2413,0.06667,0.02555,0.00837,1.4889,2.7058,0.93337,0.005248,0.005248,0.005248
50,883.219,1.47823,1.17504,1.46104,0.15971,0.06667,0.01974,0.00671,1.65556,2.68808,1.00215,0.005149,0.005149,0.005149
51,922.124,1.42406,1.09657,1.36552,0.32196,0.06667,0.05404,0.01883,1.45106,3.55723,0.92759,0.00505,0.00505,0.00505
52,949.183,1.43916,1.10293,1.44066,0.18738,0.06667,0.02136,0.0079,1.48721,2.96123,0.92717,0.004951,0.004951,0.004951
53,973.803,1.34504,0.99354,1.37506,0.21559,0.06667,0.02509,0.01003,1.41641,2.41366,0.91359,0.004852,0.004852,0.004852
54,998.64,1.47726,1.03857,1.41997,0.19554,0.06667,0.02392,0.0093,1.59179,2.45416,0.95435,0.004753,0.004753,0.004753
55,1024.17,1.41127,1.05687,1.43315,0.28301,0.06667,0.03878,0.01533,1.44713,2.24344,0.9,0.004654,0.004654,0.004654
56,1050.57,1.79528,1.55813,1.55902,0.21482,0.06667,0.02579,0.00979,1.52251,2.31315,0.91504,0.004555,0.004555,0.004555
57,1077.65,1.23696,0.92,1.20717,0.24476,0.06667,0.04225,0.01381,1.32521,2.21406,0.85376,0.004456,0.004456,0.004456
58,1103.67,1.29308,0.97205,1.22453,0.21475,0.06667,0.02742,0.01018,1.37462,2.12507,0.85907,0.004357,0.004357,0.004357
59,1129.79,1.31001,1.00111,1.28868,0.45676,0.2,0.12137,0.05653,1.37411,1.9076,0.86339,0.004258,0.004258,0.004258
60,1158.6,1.26478,0.93633,1.293,0.21275,0.06667,0.04161,0.01416,1.20561,2.18105,0.79539,0.004159,0.004159,0.004159
61,1181.26,1.35589,0.91117,1.33472,0.21475,0.06667,0.03886,0.0122,1.22801,2.07464,0.80336,0.00406,0.00406,0.00406
62,1206.81,1.18725,0.89161,1.1916,0.23718,0.06667,0.03107,0.01124,1.27222,1.77621,0.83018,0.003961,0.003961,0.003961
63,1232.97,1.20891,0.91424,1.26907,0.21273,0.06667,0.02291,0.00988,1.26934,1.78843,0.82636,0.003862,0.003862,0.003862
64,1259.38,1.24382,0.90717,1.22745,0.23754,0.06667,0.02434,0.01066,1.2007,1.982,0.81854,0.003763,0.003763,0.003763
65,1287.96,1.08478,0.90243,1.18567,0.21594,0.06667,0.02582,0.00991,1.28874,1.7032,0.82334,0.003664,0.003664,0.003664
66,1323.73,1.10379,0.87149,1.1751,0.43635,0.38738,0.32091,0.16658,1.16566,1.83706,0.80293,0.003565,0.003565,0.003565
67,1352.67,1.28154,0.93027,1.26943,0.19203,0.06667,0.0278,0.0101,1.27972,1.72876,0.81537,0.003466,0.003466,0.003466
68,1381.1,1.20637,0.90228,1.17254,0.40178,0.53333,0.33162,0.17884,1.28097,1.71611,0.81807,0.003367,0.003367,0.003367
69,1409.41,1.16572,0.85216,1.15618,0.4419,0.46667,0.32822,0.16714,1.3933,1.83252,0.84641,0.003268,0.003268,0.003268
70,1436.02,1.104,0.8709,1.17635,0.39392,0.49834,0.30984,0.17854,1.21304,1.6878,0.80156,0.003169,0.003169,0.003169
71,1466.15,1.23923,0.9222,1.26108,0.58035,0.33333,0.3128,0.15906,1.41337,1.85855,0.86698,0.00307,0.00307,0.00307
72,1496.86,1.24981,0.85881,1.20695,0.38825,0.46545,0.29946,0.17027,1.27224,1.73145,0.81678,0.002971,0.002971,0.002971
73,1523.31,1.12389,0.83603,1.15312,0.42675,0.43333,0.33053,0.18825,1.23971,1.75497,0.80651,0.002872,0.002872,0.002872
74,1547.79,1.23201,0.89199,1.24334,0.3856,0.43333,0.30533,0.16708,1.30547,1.84233,0.81865,0.002773,0.002773,0.002773
75,1581.67,1.10048,0.89178,1.11803,0.40066,0.4236,0.3161,0.17236,1.27624,1.74962,0.81873,0.002674,0.002674,0.002674
76,1606.35,1.10194,0.80896,1.16199,0.40503,0.43121,0.27653,0.17841,1.10603,1.66285,0.7748,0.002575,0.002575,0.002575
77,1635.26,1.08316,0.78334,1.15763,0.55596,0.3,0.28109,0.1317,1.83578,2.90906,1.08327,0.002476,0.002476,0.002476
78,1666.57,1.70539,1.31428,1.48004,0.37958,0.2,0.14777,0.07579,1.91424,2.8859,1.12853,0.002377,0.002377,0.002377
79,1696.1,1.62451,1.31742,1.47538,0.41243,0.4,0.2666,0.15916,1.21074,1.74265,0.79562,0.002278,0.002278,0.002278
80,1730.01,1.12179,0.8033,1.10081,0.38982,0.4,0.30693,0.18217,1.21893,1.774,0.79556,0.002179,0.002179,0.002179
81,1760.85,1.06217,0.79384,1.09579,0.34435,0.43333,0.28882,0.18362,1.14092,1.65318,0.77001,0.00208,0.00208,0.00208
82,1785.73,1.0857,0.84883,1.15674,0.34433,0.49032,0.28438,0.16813,1.3668,1.74381,0.84248,0.001981,0.001981,0.001981
83,1815.25,1.10576,0.82823,1.17874,0.36709,0.5,0.27598,0.16725,1.18846,1.6487,0.78873,0.001882,0.001882,0.001882
84,1845.17,1.55221,1.29362,1.47397,0.40792,0.4,0.25781,0.15123,1.12484,1.63905,0.7718,0.001783,0.001783,0.001783
85,1874.65,1.10158,0.83063,1.16207,0.42094,0.4,0.27547,0.15531,1.3094,1.74948,0.82817,0.001684,0.001684,0.001684
86,1902.97,1.05867,0.78622,1.09562,0.3422,0.5,0.25436,0.15133,1.13958,1.59002,0.77297,0.001585,0.001585,0.001585
87,1927.33,0.98897,0.77195,1.10485,0.42168,0.4,0.26677,0.17234,1.12606,1.60469,0.76856,0.001486,0.001486,0.001486
88,1952.92,0.9857,0.77734,1.08922,0.4589,0.39591,0.26369,0.15995,1.40962,1.9827,0.87508,0.001387,0.001387,0.001387
89,1977.02,1.08653,0.85732,1.2155,0.43184,0.43078,0.2952,0.17881,1.03953,1.56208,0.74353,0.001288,0.001288,0.001288
90,1999.03,0.9196,0.73468,1.03102,0.42837,0.43333,0.29553,0.17809,1.03459,1.54014,0.74532,0.001189,0.001189,0.001189
91,2032.37,1.02631,1.08546,1.15207,0.42815,0.43333,0.29997,0.18428,1.04187,1.5752,0.74981,0.00109,0.00109,0.00109
92,2067.89,0.968,0.91878,1.14269,0.40809,0.43333,0.28413,0.18328,1.14318,1.82432,0.77468,0.000991,0.000991,0.000991
93,2102.61,0.99084,0.8798,1.16766,0.24076,0.1,0.02557,0.01675,1.27327,2.13005,0.81446,0.000892,0.000892,0.000892
94,2139.67,0.91911,0.93055,1.15959,0.45192,0.4,0.25572,0.16739,1.28502,2.11742,0.81699,0.000793,0.000793,0.000793
95,2172.11,0.96942,0.89747,1.13436,0.42603,0.4,0.24767,0.16929,1.20249,1.98592,0.79634,0.000694,0.000694,0.000694
96,2203.51,0.88326,0.83803,1.05444,0.43887,0.43333,0.29246,0.19818,1.01976,1.59945,0.7375,0.000595,0.000595,0.000595
97,2241.69,0.92135,0.86989,1.14172,0.45492,0.4,0.28881,0.1914,1.01997,1.55824,0.73864,0.000496,0.000496,0.000496
98,2267.58,0.83699,0.795,1.02952,0.4675,0.4,0.3014,0.20356,1.02484,1.53759,0.73839,0.000397,0.000397,0.000397
99,2294.12,0.943,0.84993,1.05569,0.43087,0.43333,0.3026,0.20344,1.04454,1.53687,0.74238,0.000298,0.000298,0.000298
100,2317,0.97821,0.82716,1.12192,0.42173,0.43333,0.29134,0.18733,1.03707,1.52497,0.73839,0.000199,0.000199,0.000199
