epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
46,892.884,1.5962,1.04535,1.49478,0.3272,0.06667,0.02709,0.00861,1.35097,1.82569,0.91487,0.005545,0.005545,0.005545
47,923.971,1.48978,1.03698,1.40133,0.49356,0.2,0.10536,0.04133,1.66284,2.20645,1.02721,0.005446,0.005446,0.005446
48,950.816,1.4622,1.03941,1.43018,0.43283,0.26667,0.14711,0.08024,1.41417,2.05517,0.9399,0.005347,0.005347,0.005347
49,980.391,1.53667,1.0341,1.42707,0.4112,0.26667,0.1408,0.07133,1.36584,1.9671,0.90301,0.005248,0.005248,0.005248
50,1015.08,1.48504,1.06846,1.46891,0.58279,0.46567,0.32175,0.18441,1.37144,1.8214,0.92336,0.005149,0.005149,0.005149
51,1038.2,1.36287,0.93079,1.29034,0.51253,0.46667,0.30769,0.17779,1.29076,1.98558,0.8747,0.00505,0.00505,0.00505
52,1068.2,1.36963,0.98848,1.42565,0.51708,0.4,0.28203,0.16925,1.30434,1.75965,0.88729,0.004951,0.004951,0.004951
53,1097.21,1.22268,0.89811,1.29281,0.21881,0.06667,0.02093,0.00669,1.29081,2.25355,0.87077,0.004852,0.004852,0.004852
54,1126.43,1.34958,0.95398,1.36744,0.51737,0.4,0.28701,0.16281,1.26703,1.64616,0.83791,0.004753,0.004753,0.004753
55,1157.88,1.35522,0.9485,1.4037,0.50697,0.5,0.30946,0.1725,1.48042,1.89832,0.9397,0.004654,0.004654,0.004654
56,1191.07,1.22264,0.85597,1.21052,0.39982,0.23333,0.12374,0.05812,1.48727,2.01558,0.93787,0.004555,0.004555,0.004555
57,1219.9,1.1384,0.80659,1.15728,0.49989,0.53333,0.3239,0.19646,1.10785,1.61074,0.7927,0.004456,0.004456,0.004456
58,1245.36,1.18715,0.83439,1.18269,0.49858,0.5,0.30453,0.16892,1.32795,1.75475,0.86135,0.004357,0.004357,0.004357
59,1278.81,1.19786,0.87536,1.23608,0.45037,0.53333,0.32755,0.20706,1.11642,1.51299,0.78295,0.004258,0.004258,0.004258
60,1309.66,1.19264,0.86012,1.26953,0.40885,0.5,0.28174,0.16936,1.13811,1.55385,0.78686,0.004159,0.004159,0.004159
61,1333.51,1.22452,0.82788,1.26252,0.41761,0.53333,0.3114,0.18499,1.05279,1.59196,0.75856,0.00406,0.00406,0.00406
62,1363,1.13901,0.81107,1.17634,0.43643,0.5,0.28249,0.17288,1.18377,1.4907,0.79526,0.003961,0.003961,0.003961
63,1389.5,1.11532,0.77526,1.22681,0.40262,0.43333,0.25943,0.15953,1.11318,1.68476,0.78231,0.003862,0.003862,0.003862
64,1420.32,1.17524,0.83046,1.18932,0.46149,0.39992,0.27871,0.18272,1.2526,1.92399,0.84204,0.003763,0.003763,0.003763
65,1453.53,1.03371,0.80855,1.16315,0.45829,0.43333,0.28499,0.18606,1.17277,1.59169,0.79123,0.003664,0.003664,0.003664
66,1486.64,1.06136,0.79407,1.16629,0.42301,0.48897,0.27194,0.17614,1.10717,1.68859,0.78827,0.003565,0.003565,0.003565
67,1511.77,1.15178,0.83201,1.19962,0.44016,0.5,0.28296,0.17451,1.19214,1.50649,0.79854,0.003466,0.003466,0.003466
68,1536.78,1.13381,0.77611,1.14703,0.44103,0.43333,0.28301,0.17332,1.24796,1.88658,0.83167,0.003367,0.003367,0.003367
69,1587.45,1.12339,0.79135,1.14768,0.47981,0.43054,0.26727,0.16562,1.08546,1.62502,0.78355,0.003268,0.003268,0.003268
70,1615.56,1.03508,0.75939,1.16789,0.37599,0.4,0.24383,0.15324,1.36166,2.03219,0.87308,0.003169,0.003169,0.003169
71,1639.64,1.14703,0.80552,1.21251,0.39343,0.5,0.27733,0.174,1.06548,1.55012,0.75994,0.00307,0.00307,0.00307
72,1670.13,1.1116,0.78195,1.14539,0.40682,0.5,0.27601,0.1703,1.10595,1.47404,0.75764,0.002971,0.002971,0.002971
73,1706.76,1.03775,0.74874,1.09939,0.40861,0.5,0.28021,0.17457,1.00288,1.48604,0.74415,0.002872,0.002872,0.002872
74,1742.19,1.58526,1.30205,1.47665,0.47471,0.42202,0.27435,0.17713,1.03733,1.64618,0.75975,0.002773,0.002773,0.002773
75,1763.47,1.04692,0.80823,1.0909,0.42085,0.5,0.26467,0.17499,1.13615,1.41633,0.75943,0.002674,0.002674,0.002674
76,1784.67,1.00453,0.74466,1.12764,0.42738,0.5,0.27344,0.17804,1.07909,1.44885,0.75375,0.002575,0.002575,0.002575
77,1809.64,1.02824,0.7359,1.14044,0.49659,0.46053,0.27861,0.17137,1.08544,1.5145,0.75463,0.002476,0.002476,0.002476
78,1840.48,1.02014,0.72848,1.07873,0.44068,0.5,0.28028,0.17998,1.01898,1.44066,0.73433,0.002377,0.002377,0.002377
79,1867.94,0.93332,0.68692,1.08659,0.49455,0.5,0.29793,0.18286,1.06088,1.41474,0.74246,0.002278,0.002278,0.002278
80,1894.34,1.07535,0.69779,1.07486,0.47772,0.56667,0.29609,0.18291,1.09016,1.42802,0.74398,0.002179,0.002179,0.002179
81,1929.23,0.99658,0.72548,1.07726,0.49184,0.53333,0.29091,0.17891,1.24894,1.61367,0.79838,0.00208,0.00208,0.00208
82,1954.19,1.02157,0.75336,1.13163,0.49641,0.53333,0.29574,0.17627,1.14652,1.47081,0.76101,0.001981,0.001981,0.001981
83,1983.71,0.96293,0.73268,1.11088,0.4706,0.56667,0.29444,0.18294,0.97777,1.36527,0.71507,0.001882,0.001882,0.001882
84,2009.95,0.99905,0.73148,1.08682,0.46221,0.53333,0.29609,0.17798,0.98744,1.40737,0.72088,0.001783,0.001783,0.001783
85,2038.07,1.03962,0.74282,1.11929,0.46009,0.56667,0.28558,0.17712,1.07763,1.39392,0.73796,0.001684,0.001684,0.001684
86,2062.07,0.98554,0.67363,1.07369,0.42664,0.49617,0.26933,0.17859,1.03093,1.40968,0.72397,0.001585,0.001585,0.001585
87,2084.55,0.89319,0.67802,1.06432,0.42745,0.5,0.27187,0.17818,0.95279,1.38214,0.70872,0.001486,0.001486,0.001486
88,2113.62,0.88927,0.6945,1.06307,0.45008,0.54585,0.28437,0.17783,1.07057,1.49805,0.73122,0.001387,0.001387,0.001387
89,2137.96,1.03798,0.75928,1.18519,0.48881,0.56667,0.30515,0.18224,1.01141,1.46025,0.71727,0.001288,0.001288,0.001288
90,2157.97,0.88008,0.66354,1.01525,0.48804,0.56667,0.29646,0.18733,0.99235,1.40742,0.70986,0.001189,0.001189,0.001189
91,2204.42,0.944,0.89592,1.13101,0.44526,0.56667,0.29352,0.18513,1.0114,1.4194,0.71198,0.00109,0.00109,0.00109
92,2233.68,0.92692,0.82792,1.10671,0.45018,0.56667,0.28271,0.17679,1.1382,1.58315,0.74173,0.000991,0.000991,0.000991
93,2270.58,0.92344,0.82837,1.13865,0.4261,0.56667,0.28423,0.17577,1.07798,1.58099,0.72253,0.000892,0.000892,0.000892
94,2315.14,1.52149,1.41053,1.50199,0.43248,0.56667,0.29428,0.18485,1.0845,1.52406,0.72731,0.000793,0.000793,0.000793
95,2351.48,0.91648,0.78823,1.10162,0.43717,0.56667,0.295,0.18444,1.04021,1.45021,0.71755,0.000694,0.000694,0.000694
96,2378.03,0.8093,0.75473,1.00373,0.44212,0.5,0.28264,0.19055,0.96161,1.40197,0.70368,0.000595,0.000595,0.000595
97,2411.23,0.8515,0.76525,1.08517,0.44164,0.52743,0.28331,0.18998,0.9647,1.39056,0.70701,0.000496,0.000496,0.000496
98,2435.16,0.76811,0.71973,0.98949,0.46699,0.5551,0.28784,0.18884,0.9766,1.389,0.70994,0.000397,0.000397,0.000397
99,2464.41,0.88445,0.72357,1.01849,0.46777,0.56667,0.28778,0.19437,0.98052,1.38057,0.71118,0.000298,0.000298,0.000298
100,2488.07,0.8349,0.72248,1.03717,0.45569,0.56667,0.30248,0.20301,0.96938,1.37722,0.70953,0.000199,0.000199,0.000199
