epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
47,818.146,1.45365,0.98139,1.33723,0.44627,0.23333,0.14863,0.08142,1.2062,2.01907,0.82469,0.005446,0.005446,0.005446
48,841.537,1.46568,1.04195,1.40268,0.43394,0.43333,0.27426,0.16332,1.23179,1.84623,0.82691,0.005347,0.005347,0.005347
49,861.649,1.44041,1.07262,1.37526,0.42761,0.44849,0.27073,0.15815,1.27355,1.81684,0.8354,0.005248,0.005248,0.005248
50,885.217,1.51197,1.11589,1.45506,0.47703,0.4,0.28252,0.15737,1.31589,1.99231,0.84929,0.005149,0.005149,0.005149
51,907.658,1.40615,0.95828,1.29683,0.41269,0.44527,0.27813,0.14425,1.27134,1.82246,0.843,0.00505,0.00505,0.00505
52,925.917,1.45763,1.00379,1.43748,0.49292,0.4,0.30829,0.16394,1.26008,1.80428,0.83066,0.004951,0.004951,0.004951
53,948.817,1.2957,0.92598,1.3011,0.46858,0.4,0.29122,0.15221,1.20597,1.7823,0.81087,0.004852,0.004852,0.004852
54,970.527,1.41353,0.9689,1.38213,0.4999,0.4,0.29523,0.15918,1.29791,1.8436,0.83147,0.004753,0.004753,0.004753
55,988.299,1.40326,0.92774,1.40043,0.49589,0.4,0.26874,0.14748,1.26871,1.73654,0.84384,0.004654,0.004654,0.004654
56,1014.87,1.24179,0.87141,1.21881,0.41052,0.5,0.2807,0.17752,1.20095,1.70281,0.82068,0.004555,0.004555,0.004555
57,1041.02,1.18965,0.8253,1.20726,0.20905,0.06667,0.02008,0.00788,1.21775,1.73896,0.81148,0.004456,0.004456,0.004456
58,1062.98,1.17475,0.86082,1.17602,0.46329,0.43333,0.28039,0.16645,1.1687,1.61485,0.80347,0.004357,0.004357,0.004357
59,1088.45,1.24529,0.90006,1.26404,0.44979,0.46667,0.26353,0.16267,1.1394,1.79086,0.79519,0.004258,0.004258,0.004258
60,1110.07,1.21341,0.85797,1.27187,0.43528,0.43688,0.2622,0.16057,1.09065,1.59496,0.77536,0.004159,0.004159,0.004159
61,1133.5,1.22524,0.83831,1.2615,0.45472,0.43333,0.26537,0.15666,1.13596,1.62811,0.7902,0.00406,0.00406,0.00406
62,1156.49,1.14996,0.81444,1.19914,0.42944,0.43333,0.25731,0.15476,1.11938,1.63221,0.78142,0.003961,0.003961,0.003961
63,1181.97,1.20053,0.83579,1.26386,0.46821,0.41115,0.26254,0.15753,1.13763,1.54664,0.7841,0.003862,0.003862,0.003862
64,1206.16,1.20691,0.8225,1.20508,0.49709,0.42849,0.27315,0.16191,1.02529,1.4816,0.75606,0.003763,0.003763,0.003763
65,1227.92,1.07373,0.82464,1.19132,0.46293,0.43333,0.27197,0.14808,1.16817,1.75578,0.79118,0.003664,0.003664,0.003664
66,1252.95,1.10057,0.81998,1.17779,0.44325,0.46667,0.27577,0.16787,1.02208,1.50489,0.76022,0.003565,0.003565,0.003565
