epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,364.403,2.5142,2.07993,2.22039,0.00273,0.03333,0.00141,0.00014,5.14875,7.91136,2.11167,0.007723,0.007723,0.007723
25,379.331,2.58605,1.9659,2.09452,0.00557,0.06667,0.02028,0.00203,5.1699,7.96362,2.148,0.007624,0.007624,0.007624
26,404.554,2.17681,1.80217,2.10669,0.00931,0.33333,0.171,0.03931,3.30483,6.26905,1.62161,0.007525,0.007525,0.007525
27,431.458,2.23029,1.7706,2.02292,0.01132,0.26667,0.10917,0.02117,3.47704,6.24759,1.68908,0.007426,0.007426,0.007426
28,457.823,2.11798,1.64789,1.92893,0.71312,0.33157,0.31948,0.04753,2.70817,4.82094,1.36852,0.007327,0.007327,0.007327
29,481.622,2.155,1.8043,1.98989,0.51734,0.3,0.34684,0.06632,2.52652,3.98731,1.36876,0.007228,0.007228,0.007228
30,502.565,1.84573,1.48442,1.72622,0.49464,0.26667,0.26974,0.06114,2.62586,4.43117,1.3862,0.007129,0.007129,0.007129
31,523.497,1.77702,1.41324,1.66416,0.41848,0.26667,0.15666,0.03769,2.158,2.95214,1.17565,0.00703,0.00703,0.00703
32,543.268,1.82325,1.481,1.67452,0.45518,0.2,0.17358,0.05398,2.38215,5.79256,1.31649,0.006931,0.006931,0.006931
33,564.706,1.75306,1.39481,1.68055,0.52631,0.29649,0.21873,0.06075,2.34082,2.71271,1.27114,0.006832,0.006832,0.006832
34,587.389,1.9154,1.42848,1.68794,0.37392,0.26667,0.18621,0.08289,1.64478,2.63459,1.08893,0.006733,0.006733,0.006733
35,609.401,1.75678,1.33961,1.63763,0.45721,0.43333,0.32218,0.14748,1.834,2.63167,1.10513,0.006634,0.006634,0.006634
36,634.945,1.57057,1.20267,1.58169,0.21691,0.06667,0.03025,0.00807,1.89633,3.4122,1.07433,0.006535,0.006535,0.006535
37,657.681,1.58443,1.19792,1.53187,0.57248,0.33333,0.32226,0.1614,1.59433,3.76342,1.01303,0.006436,0.006436,0.006436
38,680.874,1.57059,1.1725,1.46688,0.62183,0.4,0.33506,0.16006,1.61327,2.86397,1.00093,0.006337,0.006337,0.006337
39,700.2,1.62781,1.18613,1.52241,0.18362,0.06667,0.04776,0.01305,1.45228,2.88971,0.95287,0.006238,0.006238,0.006238
40,720.995,1.49977,1.16777,1.40251,0.49578,0.2,0.1786,0.08091,1.37616,2.60102,0.93071,0.006139,0.006139,0.006139
41,745.091,1.5129,1.13351,1.49429,0.45681,0.2,0.17034,0.06956,1.37331,2.52247,0.95046,0.00604,0.00604,0.00604
42,771.339,1.57655,1.18427,1.50443,0.55174,0.26667,0.24174,0.09815,1.30329,2.64013,0.90025,0.005941,0.005941,0.005941
43,792.301,1.50982,1.08405,1.35998,0.57046,0.36667,0.31784,0.16956,1.34418,3.28582,0.93232,0.005842,0.005842,0.005842
44,815.476,1.43213,1.12242,1.41114,0.51897,0.2,0.15637,0.06338,1.46844,2.16447,0.99159,0.005743,0.005743,0.005743
45,843.056,1.47955,1.04473,1.42791,0.46215,0.33333,0.31789,0.18249,1.44816,2.12238,0.94296,0.005644,0.005644,0.005644
46,873.434,1.52406,1.01098,1.40941,0.47328,0.4,0.28569,0.14394,1.35372,2.18657,0.92716,0.005545,0.005545,0.005545
47,897.726,1.45699,1.00677,1.32738,0.42284,0.23333,0.23436,0.14891,1.59875,2.78627,1.06523,0.005446,0.005446,0.005446
48,923.98,1.38383,1.01752,1.38358,0.48644,0.2,0.13933,0.06022,1.18989,1.99256,0.85346,0.005347,0.005347,0.005347
49,947.67,1.50268,1.03423,1.4124,0.2445,0.06667,0.04032,0.00882,1.32141,2.35114,0.87214,0.005248,0.005248,0.005248
50,978.439,1.38283,1.04,1.39748,0.2979,0.06667,0.04043,0.01079,1.31577,2.34016,0.88575,0.005149,0.005149,0.005149
51,1002.03,1.39944,0.92611,1.28379,0.48568,0.2,0.13999,0.05743,1.35451,2.24246,0.8701,0.00505,0.00505,0.00505
52,1031.56,1.43473,0.96921,1.42563,0.32504,0.06667,0.06244,0.01741,1.56121,2.67383,0.94363,0.004951,0.004951,0.004951
53,1057.56,1.23154,0.88249,1.26493,0.10977,0.13333,0.0412,0.00893,1.55821,3.62457,0.93805,0.004852,0.004852,0.004852
54,1087.77,1.35124,0.93385,1.33034,0.40876,0.1,0.05782,0.01736,1.55849,2.40357,0.92715,0.004753,0.004753,0.004753
55,1112.81,1.35498,0.96034,1.39538,0.34839,0.06667,0.03927,0.01321,1.22964,2.30534,0.82641,0.004654,0.004654,0.004654
56,1142.24,1.19026,0.87783,1.19374,0.24729,0.06667,0.05167,0.01583,1.05124,1.97585,0.76826,0.004555,0.004555,0.004555
57,1169.17,1.15515,0.81769,1.1732,0.45629,0.2,0.10818,0.0521,1.23233,1.84082,0.83889,0.004456,0.004456,0.004456
58,1199.31,1.15174,0.84315,1.15807,0.49357,0.26667,0.16733,0.08391,1.12333,1.8595,0.80975,0.004357,0.004357,0.004357
59,1228.43,1.23337,0.91874,1.24128,0.3945,0.4,0.2862,0.13351,1.44493,2.39248,0.94431,0.004258,0.004258,0.004258
60,1255.05,1.19489,0.85729,1.2547,0.47342,0.5,0.34903,0.16503,1.18994,1.7788,0.81377,0.004159,0.004159,0.004159
61,1279.75,1.22418,0.83001,1.2594,0.29484,0.1,0.03712,0.01208,1.13184,2.06518,0.78782,0.00406,0.00406,0.00406
62,1311.79,1.12054,0.80654,1.16654,0.55331,0.43333,0.31664,0.16247,1.19556,1.69407,0.80727,0.003961,0.003961,0.003961
63,1341.17,1.16139,0.81025,1.23803,0.56536,0.4,0.2898,0.15478,1.07475,1.66253,0.77594,0.003862,0.003862,0.003862
64,1368.3,1.17618,0.79837,1.18006,0.51236,0.46667,0.31119,0.17091,1.14824,1.78289,0.80899,0.003763,0.003763,0.003763
65,1397.67,1.04613,0.79631,1.16188,0.45307,0.5,0.3431,0.17747,1.07341,1.62082,0.77016,0.003664,0.003664,0.003664
66,1427.94,1.02976,0.80258,1.14136,0.42776,0.5,0.33717,0.17496,1.05,1.84642,0.74393,0.003565,0.003565,0.003565
67,1452.71,1.15257,0.8141,1.19267,0.4621,0.5,0.33134,0.18148,1.04097,1.58754,0.75644,0.003466,0.003466,0.003466
68,1478.71,1.11515,0.79574,1.1253,0.21484,0.06667,0.03318,0.01256,1.11299,1.82639,0.79376,0.003367,0.003367,0.003367
69,1509.49,1.06593,0.75724,1.11344,0.41714,0.53333,0.33595,0.19176,1.05664,1.52513,0.75305,0.003268,0.003268,0.003268
70,1543.32,1.0291,0.78458,1.1399,0.42918,0.50129,0.35079,0.20872,0.94857,1.52914,0.72255,0.003169,0.003169,0.003169
71,1571.73,1.13522,0.80295,1.21323,0.49271,0.2,0.15808,0.08416,1.13689,1.70013,0.78683,0.00307,0.00307,0.00307
72,1597.81,1.11498,0.77907,1.13985,0.55811,0.4,0.31606,0.17751,1.11051,1.63425,0.78131,0.002971,0.002971,0.002971
73,1619.87,1.01564,0.72896,1.09241,0.44392,0.53223,0.31569,0.20717,0.96996,1.49483,0.73307,0.002872,0.002872,0.002872
74,1652.28,1.11683,0.82204,1.18675,0.41915,0.56667,0.31668,0.19241,1.09826,1.57859,0.77095,0.002773,0.002773,0.002773
75,1683.85,1.00425,0.85017,1.06588,0.42569,0.53333,0.29899,0.20232,0.96315,1.41936,0.72725,0.002674,0.002674,0.002674
76,1718.33,1.00213,0.75851,1.14145,0.57506,0.36667,0.2741,0.16526,1.15792,1.69326,0.79206,0.002575,0.002575,0.002575
77,1746.85,0.97418,0.72903,1.13202,0.25306,0.13333,0.05777,0.0273,1.24368,1.88639,0.8196,0.002476,0.002476,0.002476
78,1779.82,1.0235,0.72452,1.10344,0.48467,0.4,0.27511,0.16116,1.1347,1.59746,0.77482,0.002377,0.002377,0.002377
79,1805.92,0.9379,0.69133,1.08928,0.4084,0.23333,0.12079,0.06284,1.14943,1.72857,0.78463,0.002278,0.002278,0.002278
80,1831.92,1.02093,0.7031,1.06831,0.24321,0.06667,0.02181,0.01025,1.17527,1.68449,0.78903,0.002179,0.002179,0.002179
81,1858.81,0.96937,0.71003,1.07357,0.42715,0.56667,0.27741,0.17493,0.97979,1.47321,0.72735,0.00208,0.00208,0.00208
82,1885.97,1.0118,0.75275,1.11392,0.43881,0.56667,0.27303,0.17133,1.0471,1.52574,0.75091,0.001981,0.001981,0.001981
83,1923.08,0.98931,0.72964,1.12817,0.40695,0.56667,0.27653,0.17723,0.95311,1.48556,0.72461,0.001882,0.001882,0.001882
84,1949.01,0.98736,0.74404,1.0836,0.41206,0.56667,0.2803,0.1833,0.93306,1.47018,0.71553,0.001783,0.001783,0.001783
85,1972.36,1.04701,0.74817,1.12672,0.42112,0.56667,0.27716,0.17492,0.98613,1.46546,0.73112,0.001684,0.001684,0.001684
86,1999.92,0.9476,0.68433,1.06072,0.41341,0.56667,0.28253,0.17244,1.0767,1.55204,0.76281,0.001585,0.001585,0.001585
87,2026.9,0.92185,0.69504,1.07715,0.4415,0.56667,0.29141,0.17914,1.02836,1.51343,0.7491,0.001486,0.001486,0.001486
88,2050.03,0.91356,0.71,1.07424,0.45207,0.55026,0.28348,0.16953,1.10596,1.65551,0.7759,0.001387,0.001387,0.001387
89,2072.81,1.04482,0.77551,1.19056,0.47554,0.56667,0.29191,0.17788,1.00711,1.46141,0.7393,0.001288,0.001288,0.001288
90,2096.86,0.88724,0.65339,1.01779,0.46607,0.53333,0.31123,0.21556,0.98239,1.41085,0.73358,0.001189,0.001189,0.001189
91,2139.7,0.87395,0.96501,1.09668,0.47123,0.56447,0.29554,0.1993,0.94993,1.37688,0.72011,0.00109,0.00109,0.00109
92,2167.74,0.87532,0.83494,1.09992,0.47203,0.56667,0.2914,0.17186,1.01211,1.64341,0.73997,0.000991,0.000991,0.000991
93,2201.54,0.9218,0.80732,1.13366,0.47266,0.56667,0.29815,0.17445,1.0311,1.71869,0.74847,0.000892,0.000892,0.000892
94,2241.77,0.88233,0.83152,1.13623,0.50212,0.46667,0.30217,0.16993,1.16197,1.84886,0.78678,0.000793,0.000793,0.000793
95,2269.23,0.86735,0.78577,1.05691,0.5578,0.4,0.28502,0.16296,1.16102,1.82126,0.78979,0.000694,0.000694,0.000694
96,2298.81,0.82337,0.75445,1.0234,0.30236,0.13333,0.05594,0.02676,1.18001,1.88772,0.8063,0.000595,0.000595,0.000595
97,2331.21,0.83447,0.75825,1.07066,0.45758,0.56667,0.30008,0.17099,1.05369,1.6585,0.75747,0.000496,0.000496,0.000496
98,2361.89,0.75775,0.70444,0.99498,0.46538,0.56667,0.29392,0.17575,1.03387,1.5727,0.7483,0.000397,0.000397,0.000397
99,2391.8,0.85796,0.76398,1.02712,0.35957,0.06667,0.03367,0.01546,1.13994,1.73484,0.78075,0.000298,0.000298,0.000298
100,2421.84,0.82761,0.73463,1.03941,0.43069,0.56667,0.31069,0.17338,1.15256,1.75847,0.78513,0.000199,0.000199,0.000199
