epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
55,996.151,1.41261,1.02981,1.41997,0.46439,0.46667,0.30883,0.16703,1.34732,2.02969,0.85963,0.004654,0.004654,0.004654
56,1029.13,1.23889,0.90831,1.23915,0.43878,0.46667,0.29287,0.15807,1.44234,2.15536,0.89158,0.004555,0.004555,0.004555
57,1054.71,1.23592,0.93155,1.19573,0.49819,0.46342,0.33934,0.18778,1.23417,1.68276,0.81934,0.004456,0.004456,0.004456
58,1083.17,1.29221,0.88267,1.23369,0.55505,0.36667,0.24894,0.12845,1.58368,2.17792,0.95765,0.004357,0.004357,0.004357
59,1108.97,1.30548,0.99073,1.30152,0.23873,0.04302,0.15249,0.07096,2.35505,4.77795,1.2798,0.004258,0.004258,0.004258
60,1132.3,1.25397,0.90466,1.27223,0.47798,0.43333,0.32098,0.15931,1.37744,1.7989,0.86114,0.004159,0.004159,0.004159
61,1155.43,1.36702,0.89263,1.29114,0.4896,0.43333,0.28503,0.15754,1.32457,1.71695,0.83928,0.00406,0.00406,0.00406
62,1187.42,1.22016,0.88122,1.22171,0.40958,0.48583,0.30316,0.15754,1.43575,1.99465,0.88741,0.003961,0.003961,0.003961
63,1223.95,1.31831,0.89218,1.31922,0.07735,0.06667,0.01306,0.00315,2.0311,3.72963,1.18241,0.003862,0.003862,0.003862
64,1256.18,1.24553,0.86628,1.21832,0.46878,0.43333,0.27487,0.15133,1.20491,1.83653,0.82725,0.003763,0.003763,0.003763
65,1282.13,1.14747,0.91048,1.20081,0.54505,0.36667,0.30994,0.15684,1.29698,1.95654,0.8493,0.003664,0.003664,0.003664
66,1307.66,1.14081,0.85887,1.19745,0.15356,0.06667,0.01428,0.00534,1.55018,2.67375,0.98911,0.003565,0.003565,0.003565
67,1335.12,1.30773,0.91846,1.25781,0.1398,0.05485,0.01344,0.005,1.88397,3.46447,1.12619,0.003466,0.003466,0.003466
68,1358.96,1.25658,0.87225,1.19965,0.38608,0.23333,0.12534,0.0595,1.32348,2.19864,0.8659,0.003367,0.003367,0.003367
69,1383.8,1.20741,0.84162,1.19198,0.41304,0.53333,0.30099,0.17593,1.07825,1.57504,0.7646,0.003268,0.003268,0.003268
70,1407.3,1.12788,0.83973,1.2046,0.40287,0.5,0.30903,0.17581,1.14052,1.51733,0.77644,0.003169,0.003169,0.003169
71,1432.12,1.25729,0.88997,1.26122,0.3981,0.5,0.28433,0.16719,1.24454,1.61269,0.8054,0.00307,0.00307,0.00307
72,1458.44,1.21023,0.82648,1.20424,0.39261,0.46667,0.25101,0.15221,1.20086,1.89435,0.81322,0.002971,0.002971,0.002971
73,1482.75,1.14382,0.80118,1.13991,0.16231,0.06667,0.02385,0.00887,1.69541,2.96391,1.02946,0.002872,0.002872,0.002872
74,1510.56,1.22968,0.88666,1.24357,0.36423,0.2,0.0853,0.03726,1.35607,2.22747,0.88646,0.002773,0.002773,0.002773
75,1531.56,1.38595,1.14616,1.28985,0.40826,0.43333,0.24961,0.14284,1.24674,2.28157,0.84109,0.002674,0.002674,0.002674
76,1551.49,1.11026,0.81581,1.18125,0.43826,0.52035,0.28571,0.18553,1.05765,1.49823,0.75312,0.002575,0.002575,0.002575
77,1570.6,1.0954,0.77069,1.18331,0.4243,0.51613,0.2769,0.17077,1.17395,1.5242,0.77816,0.002476,0.002476,0.002476
78,1593.02,1.11086,0.76094,1.13108,0.44816,0.53333,0.27355,0.17319,1.21115,1.47984,0.78766,0.002377,0.002377,0.002377
79,1614.56,1.05105,0.73766,1.14403,0.41768,0.53333,0.28363,0.18275,1.11423,1.40438,0.75573,0.002278,0.002278,0.002278
80,1644.04,1.16627,0.77178,1.13611,0.4239,0.51528,0.27289,0.17021,1.30868,1.57658,0.81904,0.002179,0.002179,0.002179
81,1963.12,1.06094,0.78009,1.10126,0.4976,0.46667,0.29954,0.19056,1.21047,1.57231,0.78894,0.00208,0.00208,0.00208
82,2000.56,1.12548,0.8364,1.17636,0.41636,0.46667,0.24885,0.1594,1.15997,1.57936,0.77164,0.001981,0.001981,0.001981
83,2043.68,1.0919,0.81285,1.16471,0.41109,0.5121,0.25167,0.17535,1.03156,1.7167,0.76322,0.001882,0.001882,0.001882
84,2062.95,1.06664,0.78617,1.11819,0.42438,0.53333,0.25649,0.17442,1.00443,1.52204,0.75084,0.001783,0.001783,0.001783
85,2551.22,1.10032,0.78445,1.15149,0.43061,0.53333,0.26594,0.18088,1.06174,1.59682,0.76857,0.001684,0.001684,0.001684
86,2571.74,1.07257,0.73059,1.11067,0.43053,0.52932,0.25902,0.17219,1.00913,1.5396,0.75615,0.001585,0.001585,0.001585
87,2608.74,1.01501,0.73672,1.12787,0.43665,0.5,0.27077,0.176,0.97275,1.44008,0.73069,0.001486,0.001486,0.001486
88,2626.88,0.95504,0.73044,1.0899,0.43308,0.5,0.28386,0.17314,1.10282,1.44599,0.75653,0.001387,0.001387,0.001387
89,2698.69,1.13915,0.81028,1.23478,0.43134,0.5,0.2635,0.15951,1.09873,1.46167,0.764,0.001288,0.001288,0.001288
90,2714.56,0.98057,0.70366,1.06586,0.44179,0.50127,0.27555,0.1697,1.0615,1.40531,0.74903,0.001189,0.001189,0.001189
91,2786.91,0.93624,0.9628,1.12804,0.42935,0.50163,0.28543,0.17255,1.08235,1.45869,0.7564,0.00109,0.00109,0.00109
92,2929.84,0.99007,0.89042,1.13964,0.45632,0.53161,0.27741,0.16954,1.215,1.65549,0.79474,0.000991,0.000991,0.000991
93,2949.09,1.00879,0.89227,1.17718,0.4439,0.5,0.26692,0.16626,1.15172,1.54979,0.76983,0.000892,0.000892,0.000892
94,3031.58,0.97171,0.8349,1.15987,0.46938,0.5,0.2784,0.1662,1.14591,1.5126,0.76768,0.000793,0.000793,0.000793
95,3063.4,0.97385,0.85362,1.12875,0.4936,0.52011,0.28191,0.17694,1.04604,1.44161,0.73927,0.000694,0.000694,0.000694
96,3082.92,0.88176,0.84035,1.0367,0.4736,0.5,0.2847,0.1785,0.97013,1.39263,0.71593,0.000595,0.000595,0.000595
97,3152.96,0.98303,0.83363,1.15299,0.47658,0.5,0.27931,0.17706,0.98993,1.3923,0.71956,0.000496,0.000496,0.000496
98,3332.86,0.87149,0.77266,1.04171,0.45547,0.52983,0.28311,0.18125,0.97872,1.38261,0.71758,0.000397,0.000397,0.000397
99,3364.74,0.92109,0.81418,1.04412,0.45582,0.50265,0.28277,0.17843,0.98382,1.36649,0.7208,0.000298,0.000298,0.000298
100,3388.92,0.89376,0.77061,1.07845,0.43874,0.53333,0.29824,0.19967,0.99336,1.40018,0.73004,0.000199,0.000199,0.000199
