epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,355.82,4.274,3.83979,3.19949,0,0,0,0,5.78836,8.37866,2.5513,0.00802,0.00802,0.00802
22,375.404,4.12841,3.68313,2.89493,0,0,0,0,5.79159,8.38944,2.55372,0.007921,0.007921,0.007921
23,392.399,3.768,3.45727,2.87177,0,0,0,0,5.79602,8.40108,2.55632,0.007822,0.007822,0.007822
24,409.121,3.35805,3.03144,2.67575,0,0,0,0,5.84167,8.45659,2.585,0.007723,0.007723,0.007723
25,426.366,3.25455,3.00536,2.66267,0,0,0,0,5.87608,8.48683,2.61039,0.007624,0.007624,0.007624
26,445.305,3.26404,2.79549,2.42177,0,0,0,0,5.85837,8.48435,2.60015,0.007525,0.007525,0.007525
27,463.809,2.95857,2.49983,2.28295,0,0,0,0,5.89863,8.51489,2.62867,0.007426,0.007426,0.007426
28,481.658,2.66741,2.48215,2.28066,0,0,0,0,5.79013,8.4581,2.55921,0.007327,0.007327,0.007327
29,507.967,2.4589,2.29991,2.08926,0.19275,0.04444,0.04561,0.00982,4.65412,7.44049,2.14967,0.007228,0.007228,0.007228
30,534.225,2.28618,2.00527,2.09967,0.01739,0.17778,0.03877,0.00814,3.96855,6.82312,1.98683,0.007129,0.007129,0.007129
31,558.895,2.23415,1.85096,2.036,0.29682,0.06667,0.08114,0.01623,3.97098,6.00078,1.90643,0.00703,0.00703,0.00703
32,588.586,2.33571,2.16613,1.94642,0.19589,0.06667,0.07319,0.02151,3.03266,4.92116,1.64605,0.006931,0.006931,0.006931
33,614.07,2.13804,1.66063,2.01434,0.07264,0.04444,0.03409,0.00793,2.79506,4.02635,1.5333,0.006832,0.006832,0.006832
34,636.402,2.12375,1.65294,1.9076,0.18031,0.08889,0.05981,0.01446,2.35687,4.08396,1.47191,0.006733,0.006733,0.006733
35,664.628,1.86875,1.67183,1.78909,0.32724,0.24444,0.15706,0.06264,2.26586,3.36139,1.35776,0.006634,0.006634,0.006634
36,690.759,2.10266,1.76679,1.88464,0.03821,0.02222,0.01753,0.00637,2.04005,3.37634,1.31102,0.006535,0.006535,0.006535
37,719.652,1.97652,1.43299,1.73833,0.26879,0.28889,0.19503,0.08484,2.01254,3.31351,1.25385,0.006436,0.006436,0.006436
38,748.483,1.9593,1.43167,1.69829,0.28452,0.28889,0.18287,0.07939,1.94275,2.994,1.2598,0.006337,0.006337,0.006337
39,779.948,1.78924,1.41992,1.74803,0.30312,0.28889,0.19925,0.0823,1.97671,3.33921,1.24481,0.006238,0.006238,0.006238
40,808.151,1.72136,1.29815,1.55444,0.28188,0.33333,0.24045,0.10537,1.88827,3.06255,1.17709,0.006139,0.006139,0.006139
41,837.846,1.83966,1.27668,1.61624,0.41789,0.26667,0.23257,0.08237,1.8123,2.78976,1.15187,0.00604,0.00604,0.00604
42,863.855,1.68575,1.25396,1.58579,0.37933,0.35556,0.27781,0.10659,1.7749,2.66883,1.12774,0.005941,0.005941,0.005941
43,889.248,1.61054,1.10354,1.43073,0.38604,0.4,0.29626,0.11398,1.73826,2.87978,1.09371,0.005842,0.005842,0.005842
44,913.183,1.68373,1.24577,1.54928,0.34433,0.43189,0.27084,0.09623,1.83573,2.6454,1.13178,0.005743,0.005743,0.005743
45,934.125,1.72737,1.16497,1.5521,0.39033,0.42222,0.27551,0.10993,1.61985,3.09836,1.05645,0.005644,0.005644,0.005644
46,964.354,1.65333,1.14764,1.49975,0.3453,0.33333,0.20377,0.08456,1.92728,3.23762,1.17078,0.005545,0.005545,0.005545
47,993.058,1.6541,1.11619,1.50365,0.14499,0.08889,0.02742,0.00962,1.53812,3.33619,1.01426,0.005446,0.005446,0.005446
48,1024.61,1.61408,1.11552,1.53587,0.19119,0.06667,0.02119,0.00918,1.43587,3.80768,0.96015,0.005347,0.005347,0.005347
49,1062,1.5824,1.30424,1.52982,0.3783,0.17778,0.08199,0.02138,1.48388,2.37384,0.97359,0.005248,0.005248,0.005248
50,1093.9,1.48042,1.11424,1.50537,0.3918,0.48889,0.28435,0.13031,1.39867,3.24549,0.93066,0.005149,0.005149,0.005149
51,1121.58,1.46612,1.04032,1.36197,0.44882,0.48858,0.2923,0.12761,1.50406,2.15547,0.96469,0.00505,0.00505,0.00505
52,1152.9,1.43805,0.99895,1.39053,0.42225,0.51111,0.29469,0.14412,1.46441,2.28015,0.94532,0.004951,0.004951,0.004951
53,1182.24,1.45615,0.99352,1.37474,0.45085,0.51084,0.28253,0.13806,1.37329,2.62964,0.91958,0.004852,0.004852,0.004852
54,1208.36,1.41706,0.98885,1.41948,0.44712,0.48889,0.28803,0.147,1.41074,2.29547,0.91643,0.004753,0.004753,0.004753
55,1242.96,1.42715,0.93578,1.37668,0.40537,0.42222,0.2415,0.12715,1.30308,2.64694,0.88467,0.004654,0.004654,0.004654
56,1286.43,1.36637,0.95235,1.33632,0.31209,0.17778,0.06348,0.02772,1.31175,2.44024,0.88875,0.004555,0.004555,0.004555
57,1326.9,1.27887,0.89024,1.29002,0.22158,0.08889,0.03371,0.01253,1.46186,5.87648,0.94004,0.004456,0.004456,0.004456
58,1357.4,1.41609,0.93214,1.3588,0.24893,0.08889,0.05721,0.02554,1.30621,3.55063,0.88318,0.004357,0.004357,0.004357
59,1388.51,1.26601,0.8945,1.31142,0.17336,0.06667,0.02064,0.00778,1.51769,7.58627,0.98326,0.004258,0.004258,0.004258
60,1420.17,1.35751,0.90805,1.30854,0.16535,0.08889,0.02138,0.00932,1.34183,5.26835,0.91756,0.004159,0.004159,0.004159
61,1450.79,1.29771,0.95602,1.39717,0.38285,0.08889,0.04696,0.02283,1.33978,2.36938,0.87939,0.00406,0.00406,0.00406
62,1482.27,1.30847,0.9588,1.32594,0.38336,0.08889,0.04495,0.02279,1.28445,2.49165,0.86941,0.003961,0.003961,0.003961
63,1512.75,1.24822,0.88324,1.27209,0.24626,0.08889,0.03695,0.01672,1.2371,2.08009,0.84471,0.003862,0.003862,0.003862
64,1544.58,1.29354,0.88587,1.28941,0.39063,0.08889,0.0608,0.03726,1.26496,2.11011,0.86378,0.003763,0.003763,0.003763
65,1570.43,1.21735,0.84561,1.27356,0.22803,0.08889,0.04195,0.02576,1.24455,2.57459,0.86357,0.003664,0.003664,0.003664
66,1599.06,1.31234,0.85218,1.28509,0.45164,0.53333,0.28852,0.16267,1.21583,2.01833,0.83404,0.003565,0.003565,0.003565
67,1632.93,1.27754,0.90351,1.33122,0.22445,0.11111,0.06463,0.03313,1.34639,2.98231,0.89793,0.003466,0.003466,0.003466
68,1661.25,1.13836,0.79368,1.17275,0.08225,0.06667,0.01572,0.00865,1.48802,4.75762,0.97424,0.003367,0.003367,0.003367
69,1701.54,1.2125,0.87166,1.23623,0.12537,0.08889,0.02568,0.01422,1.3754,3.75766,0.91486,0.003268,0.003268,0.003268
70,1727.69,1.06968,0.79004,1.12158,0.08734,0.08889,0.01939,0.00894,1.46376,4.3774,0.95835,0.003169,0.003169,0.003169
71,1760.6,1.14669,0.7914,1.17936,0.12862,0.09526,0.03007,0.01537,1.29116,3.43629,0.88323,0.00307,0.00307,0.00307
72,1794.57,1.10956,0.77199,1.17866,0.48296,0.06667,0.05064,0.03358,1.37779,2.53455,0.87921,0.002971,0.002971,0.002971
73,1829.52,1.09414,0.78053,1.13822,0.23893,0.08889,0.06292,0.03911,1.23333,2.42136,0.83727,0.002872,0.002872,0.002872
74,1861.96,1.19424,0.7918,1.18644,0.22823,0.08889,0.04264,0.02645,1.36835,2.56057,0.88176,0.002773,0.002773,0.002773
75,1896.29,1.11016,0.73778,1.14738,0.33055,0.13333,0.06454,0.03503,1.24256,2.24845,0.84141,0.002674,0.002674,0.002674
76,1931.54,1.08373,0.79388,1.17466,0.43637,0.51622,0.28205,0.15148,1.19578,2.08702,0.81931,0.002575,0.002575,0.002575
77,1961.22,1.14066,0.75155,1.15828,0.49813,0.53333,0.31638,0.18167,1.16599,1.74256,0.78741,0.002476,0.002476,0.002476
78,1991.16,1.05627,0.7559,1.1629,0.5255,0.4,0.26436,0.13935,1.18409,1.78017,0.80035,0.002377,0.002377,0.002377
79,2028.96,1.0431,0.77261,1.11972,0.50844,0.53333,0.31291,0.1749,1.15024,1.69193,0.77522,0.002278,0.002278,0.002278
80,2057.97,1.04409,0.73437,1.14567,0.52445,0.53333,0.31093,0.18005,1.13587,1.69032,0.76724,0.002179,0.002179,0.002179
81,2086.4,1.0847,0.78518,1.18003,0.54218,0.53333,0.32212,0.18038,1.08965,1.67042,0.76222,0.00208,0.00208,0.00208
82,2115.34,1.10307,0.75141,1.13797,0.533,0.53263,0.31044,0.17683,1.11863,1.67079,0.76455,0.001981,0.001981,0.001981
83,2141.89,1.14637,0.79442,1.18902,0.48965,0.53333,0.30764,0.18309,1.11383,1.62622,0.76507,0.001882,0.001882,0.001882
84,2164.78,1.11822,0.80228,1.20493,0.52855,0.53333,0.32559,0.1905,1.08512,1.61293,0.7567,0.001783,0.001783,0.001783
85,2190.63,1.03479,0.79649,1.18594,0.52614,0.53333,0.31954,0.19365,1.07572,1.6043,0.75687,0.001684,0.001684,0.001684
86,2218.31,0.99702,0.76129,1.11984,0.51912,0.53333,0.31487,0.19537,1.00545,1.55725,0.73613,0.001585,0.001585,0.001585
87,2245.94,1.02683,0.73518,1.15618,0.53055,0.53333,0.32164,0.19317,1.04409,1.66094,0.75203,0.001486,0.001486,0.001486
88,2285.01,0.99968,0.739,1.12467,0.456,0.51111,0.29362,0.16696,1.12344,1.96225,0.78505,0.001387,0.001387,0.001387
89,2316.88,1.00576,0.70397,1.12408,0.48516,0.54458,0.29854,0.18419,1.063,1.69926,0.76017,0.001288,0.001288,0.001288
90,2346.21,0.98519,0.72091,1.07314,0.50127,0.53611,0.32432,0.18903,1.08561,1.69026,0.7627,0.001189,0.001189,0.001189
91,2393.32,0.94081,1.03837,1.08761,0.50006,0.53333,0.31879,0.18864,1.08984,1.68081,0.76158,0.00109,0.00109,0.00109
92,2443.3,0.92737,0.89098,1.07353,0.47506,0.55556,0.30893,0.17313,1.16248,1.92864,0.78128,0.000991,0.000991,0.000991
93,2478.6,0.96683,0.86942,1.13453,0.50424,0.55556,0.3097,0.17867,1.10401,1.81284,0.76675,0.000892,0.000892,0.000892
94,2506.25,0.92453,0.8038,1.13944,0.50578,0.55556,0.30182,0.18607,1.05273,1.69075,0.75114,0.000793,0.000793,0.000793
95,2538.37,0.9901,0.83074,1.13347,0.51409,0.55556,0.3062,0.1868,1.04989,1.681,0.75174,0.000694,0.000694,0.000694
96,2562.33,0.89529,0.78272,1.11391,0.51612,0.55556,0.30743,0.19974,1.00191,1.54364,0.73818,0.000595,0.000595,0.000595
97,2593.73,0.93609,0.78139,1.09424,0.52677,0.55556,0.32052,0.20868,0.9971,1.50433,0.73866,0.000496,0.000496,0.000496
98,2629.63,0.88048,0.79906,1.07523,0.52617,0.55556,0.32361,0.20869,0.99722,1.4761,0.73936,0.000397,0.000397,0.000397
99,2658.9,0.91132,0.7834,1.06735,0.52605,0.55556,0.32394,0.21153,0.99435,1.47781,0.73825,0.000298,0.000298,0.000298
100,2680.27,0.95681,0.87227,1.19687,0.52475,0.55556,0.32619,0.21221,0.98753,1.43634,0.73568,0.000199,0.000199,0.000199
